NAME_CANDIDATE,CON_LOC,CON_LOCAL,CON_LITERAL,CON_INVOCATION,CON_IF,CON_CONDITIONAL,CON_SWITCH,CON_VAR_ACCESS,CON_TYPE_ACCESS,CON_FIELD_ACCESS,CON_ASSERT,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_PACKAGE,LOC_CANDIDATE,NUM_LOCAL,NUM_LITERAL,NUM_INVOCATION,NUM_IF,NUM_CONDITIONAL,NUM_SWITCH,NUM_VAR_ACCESS,NUM_TYPE_ACCESS,NUM_FIELD_ACCESS,NUM_ASSIGN,NUM_TYPED_ELE,NUM_PACKAGE,LOC_RATIO,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,TYPED_ELEMENTS_COUPLING,TYPED_ELEMENTS_COHESION,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
findIdentifierNode,5,1,0,5,1,0,0,4,4,0,0,0,18,25,9,2,1,4,2,0,0,4,2,0,0,18,12,0.642857142857143,1,0.4,0.333333333333333,0.666666666666667,0,0,0,0,1,0.666666666666667,1,0,0.333333333333333,0,1,0.666666666666667,0.6,0,1,0
getReferencedFile,5,2,0,4,1,0,0,10,2,0,0,0,25,59,9,2,1,3,2,0,0,4,3,0,0,17,20,0.642857142857143,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.666666666666667,0
getReferenceRange,6,3,0,10,1,0,0,6,7,1,0,0,36,39,7,2,1,7,1,0,0,4,3,0,0,25,16,0.538461538461538,1,0.6,0.25,0.75,0,0,0,0,1,0.25,1,0.5,0.5,0.25,1,0.5,1,0.588235294117647,0.5,1
getAllVariants,16,5,0,7,4,0,0,15,3,0,0,0,42,105,13,4,1,10,2,0,0,16,3,2,1,45,156,0.448275862068966,1,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.166666666666667,1,1,0.333333333333333,0.166666666666667,1,0.666666666666667,1,0.656716417910448,0.5,0.666666666666667
doHighlighting,6,4,0,10,0,0,0,11,5,3,0,0,33,57,6,3,1,6,0,1,0,14,11,9,0,44,61,0.5,1,1,0.2,0.2,1,0.5,0.2,0.6,1,0.2,1,0.5,0.2,0.6,1,0.2,1,1,0.2,0.4
createFixture,17,2,1,17,1,0,0,9,13,4,0,2,52,80,4,2,0,3,0,0,0,4,0,0,0,9,28,0.190476190476191,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.666666666666667,0.157894736842105,0,1,0
select,3,0,1,4,0,0,0,4,5,2,0,0,19,30,10,2,1,7,2,0,0,7,2,0,0,21,22,0.769230769230769,1,0,0.5,0,0,0,0,0,1,0.25,1,0,0.25,0,1,0.5,1,0,1,0
performCompletionAction,3,0,1,4,0,0,0,4,5,2,0,0,19,30,4,1,1,7,0,1,0,4,4,2,1,23,19,0.571428571428571,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.666666666666667,1,0,0.333333333333333,0,1,0.666666666666667,1,0.357142857142857,0.666666666666667,0.666666666666667
performAction,8,4,1,6,0,0,0,14,3,0,0,2,45,69,11,0,1,8,1,1,0,8,2,2,0,28,60,0.578947368421053,1,0.666666666666667,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333
removeGarbage,6,4,1,8,0,0,0,10,8,4,0,0,58,75,7,1,1,7,1,0,0,8,3,1,0,25,21,0.538461538461538,1,0,0.75,0,1,0,0.25,0,1,0.25,1,0.285714285714286,0.25,0.5,1,0.75,1,0.352941176470588,0.25,0.5
configure,5,6,1,6,0,0,0,5,1,0,0,0,24,70,15,4,0,14,0,0,0,13,2,1,0,37,83,0.75,1,1,0.444444444444444,0.222222222222222,1,0,0.111111111111111,0,1,0.222222222222222,1,0,0.111111111111111,0,1,0.444444444444444,1,0.555555555555556,0.555555555555556,0.777777777777778
doFix,5,2,0,5,1,0,0,7,2,0,0,0,23,29,20,5,1,13,5,0,0,16,5,0,0,51,61,0.8,1,1,0.5,0.25,0,0,0,0,1,0.25,1,1,0.5,0.25,1,0.5,1,0.857142857142857,0.25,0.75
getUncommentedText,8,2,1,5,2,0,0,5,2,0,0,0,22,30,16,6,1,16,3,0,0,19,1,0,1,55,77,0.666666666666667,1,1,0.2,0.2,0,0,0,0,1,0.2,1,0,0.2,0,1,0.2,1,1,0.6,0.4
findSuppression,1,1,0,3,0,1,0,8,4,1,0,0,24,44,6,1,1,2,1,0,0,7,2,0,0,17,53,0.857142857142857,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0.666666666666667,0.647058823529412,0,0.666666666666667,0
findFileSuppression,4,3,0,8,0,1,0,11,2,0,1,0,31,52,9,4,1,6,1,2,0,10,2,0,0,34,48,0.692307692307692,1,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.695652173913043,0,0.666666666666667,0
suppress,4,3,0,8,0,1,0,11,2,0,1,0,31,52,15,6,1,15,1,0,0,22,5,0,0,56,123,0.789473684210526,1,1,0.5,0.25,0,0,0,0,1,0.25,1,1,0.25,0.25,1,0.5,1,1,0.75,0.75
getBuilder,7,6,0,10,0,0,0,14,4,0,1,0,36,86,8,1,0,2,1,0,0,14,1,0,2,23,103,0.533333333333333,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0
createLexer,7,6,0,10,0,0,0,14,4,0,1,0,36,86,4,2,0,4,0,0,0,4,1,0,0,11,28,0.363636363636364,0.5,0.25,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,0.5,0,0.666666666666667,0
findAllDeletions,12,1,0,7,1,0,0,24,10,7,0,6,52,88,19,5,1,4,2,0,0,26,3,1,2,69,53,0.612903225806452,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.25,1,0.875,0.25,1
updateDeltas,12,1,0,7,1,0,0,24,10,7,0,6,52,88,12,1,1,7,1,0,0,14,9,9,3,49,46,0.5,1,1,0.333333333333333,0.333333333333333,1,0.75,0.333333333333333,1,1,0.333333333333333,0.5,0,1,0,1,0.333333333333333,0.5,0.476190476190476,0.333333333333333,1
deleteIndents,12,1,0,7,1,0,0,24,10,7,0,6,52,88,10,3,0,10,0,0,0,16,1,1,1,34,58,0.454545454545455,1,0.333333333333333,0.6,0.2,0.333333333333333,0,0.2,0,1,0.2,0.1,0,0.2,0,1,0.6,0.338709677419355,0,0.6,0
synchronizePositions,5,1,0,2,1,0,0,3,3,2,0,0,14,12,22,3,1,13,3,0,0,18,8,8,1,57,62,0.814814814814815,1,0.75,0.6,0.4,1,0.75,0.4,0.4,1,0.4,0.8,0,0.6,0,1,0.6,1,0,0.8,0
getKeepUpPosition,20,3,1,13,3,0,0,18,8,8,0,1,50,62,12,1,1,6,2,0,0,21,8,12,0,60,50,0.375,1,1,0.6,0.2,1,0,0.2,0,1,0.4,0.533333333333333,0,1,0,1,0.6,0.625,0.615384615384615,0.8,1
closeTag,9,5,1,11,1,1,0,11,11,2,0,0,44,62,4,0,0,3,0,0,0,3,3,3,0,12,22,0.307692307692308,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.428571428571429,0,1,0,1,0.333333333333333,0.454545454545455,0,1,0
parseProlog,44,4,1,30,10,0,0,36,39,14,0,5,135,185,27,3,1,10,6,0,0,13,16,6,0,59,66,0.380281690140845,1,0.666666666666667,0.25,0.5,1,0.666666666666667,0.25,0.5,1,0.25,1,0.352941176470588,0.25,0.5,1,0.5,0.432432432432432,0,0.5,0
fixWrongTokenTypes,5,1,0,3,1,0,0,5,1,0,0,1,13,17,22,1,1,1,5,0,1,25,13,13,3,54,79,0.814814814814815,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.666666666666667,0
parseConditionalCommentBoundaries,12,7,0,13,2,0,0,17,1,0,0,0,46,87,18,4,1,8,4,1,0,11,8,0,0,47,55,0.6,1,0.5,0.444444444444444,0.222222222222222,0,0,0,0,1,0.111111111111111,1,1,0.333333333333333,0.111111111111111,1,0.444444444444444,1,1,0.333333333333333,0.111111111111111
doParseContentSpec,11,1,0,8,2,0,0,5,6,3,0,0,22,22,16,4,1,14,3,0,0,25,5,13,1,72,71,0.592592592592593,1,1,0.25,0.5,1,0.777777777777778,0.25,0.5,1,0.5,1,0,0.25,0,1,0.25,1,1,0.25,0.25
parseAttributeContentSpec,7,2,0,5,1,0,0,5,3,3,0,0,17,13,20,0,1,13,7,0,0,12,7,12,0,47,39,0.740740740740741,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.875,0,0.666666666666667,0,1,0.666666666666667,0.846153846153846,0,0.666666666666667,0
parseElementContentSpecInner,14,4,1,14,3,0,0,25,5,13,0,1,71,60,44,2,1,18,10,0,0,60,10,27,10,154,123,0.758620689655172,1,1,0.4,0.4,1,1,0.4,0.2,1,0.2,1,0,0.2,0,1,0.2,0.82089552238806,0,0.6,0
parseElementContentSpecInner,13,2,1,10,2,0,0,10,7,4,0,0,35,27,44,2,1,18,10,0,0,60,10,27,10,154,123,0.771929824561403,1,0.727272727272727,0.4,0.6,1,1,0.2,0.2,1,0.4,0.8,0,0.2,0,1,0.4,1,0,0.6,0
parseMarkupContent,26,2,0,14,5,0,0,20,9,12,0,0,59,50,27,1,1,11,9,0,0,19,8,10,1,57,56,0.509433962264151,1,0.692307692307692,0.25,0.75,1,0.5,0.25,0.25,1,0.25,0.666666666666667,0,0.75,0,1,0.25,0.666666666666667,0,1,0
findTextByTokenType,9,3,1,8,2,0,0,14,2,0,0,0,42,47,15,6,1,7,1,0,0,20,2,0,2,45,113,0.625,1,0,0.25,0,0,0,0,0,1,0.125,1,0,0.125,0,1,0.25,1,0.405405405405405,0.125,0.75
getNamespace,53,20,1,32,8,0,0,104,31,21,1,3,229,481,14,3,1,7,2,0,0,14,4,3,2,45,52,0.208955223880597,1,1,0.4,0.2,0.666666666666667,0,0.2,0,1,0.2,1,0,0.2,0,1,0.4,1,0,0.2,0
createBuilderAndParse,16,9,0,11,2,0,0,32,7,3,0,1,69,126,6,2,1,5,0,0,0,6,4,1,0,22,26,0.272727272727273,1,0,0.4,0,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.4,1,1,0.4,0.2
parseTagHeader,37,5,1,35,5,0,0,25,33,11,1,0,118,172,48,3,1,29,7,0,0,27,30,14,2,135,166,0.564705882352941,1,1,0.111111111111111,0.111111111111111,1,0.666666666666667,0.111111111111111,0.222222222222222,1,0.111111111111111,1,0.5,0.111111111111111,0.444444444444444,1,0.111111111111111,1,0.666666666666667,0.111111111111111,0.111111111111111
parseProlog,38,5,1,26,7,0,0,26,24,3,0,6,104,128,17,2,1,8,4,0,0,8,8,3,0,37,41,0.309090909090909,1,0.5,0.333333333333333,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.269230769230769,0.333333333333333,0.666666666666667,1,0.333333333333333,0.458333333333333,0.3,0.333333333333333,0.666666666666667
parseTagContent,37,5,1,35,5,0,0,25,33,11,1,0,118,172,36,3,1,26,8,0,0,36,27,7,9,134,165,0.493150684931507,1,1,0.666666666666667,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.666666666666667,1,0.51063829787234,0.333333333333333,0.666666666666667,1,0.666666666666667,0.774193548387097,0.467948717948718,0.333333333333333,0.666666666666667
getValue,7,4,0,7,1,0,0,8,1,0,0,0,23,22,11,3,1,7,2,0,0,9,4,0,2,29,36,0.611111111111111,1,1,0.5,0.166666666666667,0,0,0,0,1,0.166666666666667,1,1,0.333333333333333,0.166666666666667,1,0.5,1,0.666666666666667,0.666666666666667,0.666666666666667
getDtdUrlElement,6,3,0,4,1,1,0,7,5,0,0,1,28,34,28,4,1,11,5,0,0,29,14,3,4,85,89,0.823529411764706,1,1,0.4,0.4,1,0,0.4,0,1,0.4,1,1,0.4,0.4,1,0.4,0.714285714285714,0,0.8,0
setOriginalElement,19,7,0,11,4,1,0,26,9,2,0,3,68,115,7,1,1,2,0,0,0,7,1,0,1,14,31,0.269230769230769,1,1,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.129032258064516,0,1,0
setDependsOnElement,19,7,0,11,4,1,0,26,9,2,0,3,68,115,7,1,1,2,0,0,0,7,1,0,1,14,30,0.269230769230769,1,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.333333333333333,0.085714285714286,0,1,0
getValueElement,19,7,0,11,4,1,0,26,9,2,0,3,68,115,15,2,1,9,3,0,0,12,5,2,2,38,45,0.441176470588235,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0.333333333333333,0.5,0.5,1,0.5,1,0.147058823529412,0.5,0.5
getValue,17,5,0,2,4,3,0,32,12,12,0,0,89,40,50,17,1,28,7,0,0,78,16,14,9,187,183,0.746268656716418,1,1,0.0625,0.0625,1,0,0.125,0,1,0.0625,1,1,0.0625,0.0625,1,0.0625,1,1,0.125,0.4375
getValue,71,19,0,63,4,0,0,66,39,12,0,3,225,294,50,17,1,28,7,0,0,78,16,14,9,187,183,0.413223140495868,1,1,0.0625,0.0625,1,0,0.125,0,1,0.0625,1,0.357142857142857,0.0625,0.3125,1,0.0625,1,0.830508474576271,0.375,0.125
_splitText,9,3,0,5,1,0,0,12,4,0,1,2,32,54,73,19,1,63,4,0,0,66,39,12,3,242,302,0.890243902439024,1,1,0.1,0.1,1,1,0.1,0.1,1,0.2,1,1,0.1,0.1,1,0.1,1,1,0.1,0.1
createEvent,42,14,0,54,2,0,0,54,34,10,0,3,182,236,8,3,0,10,0,0,0,7,4,1,0,26,38,0.16,1,1,0.4,0.4,1,0,0.2,0,1,0.6,1,0,0.6,0,1,0.6,1,0,0.8,0
getParentTag,9,3,0,5,1,0,0,12,4,0,1,2,32,54,6,1,1,1,1,0,0,2,1,0,0,7,8,0.4,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.098039215686275,0,0.666666666666667,0
getNamespacesByTagName,38,14,1,25,5,0,0,37,9,1,2,0,99,204,7,3,0,3,0,0,0,7,1,0,0,15,53,0.155555555555556,1,0,0.5,0,0,0,0,0,1,0.25,1,0,0.25,0,1,0.5,0.225352112676056,0,1,0
getAnchor,55,17,1,36,10,1,0,69,14,1,2,3,187,374,12,4,1,4,1,0,0,9,0,0,1,23,31,0.17910447761194,1,1,0.25,0.25,0,0,0,0,1,0.25,0,0,0,0,1,0.25,0,0,0,0
getPrefix,55,17,1,36,10,1,0,69,14,1,2,3,187,374,14,2,1,1,3,0,0,11,0,0,2,23,61,0.202898550724638,1,0,0.25,0,0,0,0,0,1,0.25,0,0,0,0,1,0.5,0,0,0,0
getLocation,55,17,1,36,10,1,0,69,14,1,2,3,187,374,11,3,1,5,2,0,0,10,0,0,1,26,69,0.166666666666667,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0
guessNamespace,38,14,1,25,5,0,0,37,9,1,2,0,99,204,11,5,1,5,1,0,0,12,2,0,0,27,73,0.224489795918367,1,1,0.4,0.4,0,0,0,0,1,0.2,1,0,0.2,0,1,0.4,1,1,0.6,0.6
getAttributesDescriptors,14,5,0,7,3,0,0,18,4,1,0,0,39,105,21,6,1,9,4,0,0,25,7,1,3,60,105,0.6,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.75,0.333333333333333,0.666666666666667,1,0.333333333333333,1,0.345454545454545,0.333333333333333,0.333333333333333
getElementsDescriptorsImpl,22,7,0,18,6,1,0,31,9,0,0,3,94,145,29,11,1,19,5,0,0,31,7,2,0,81,147,0.568627450980392,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.702702702702703,0.333333333333333,0.333333333333333
getElementsDescriptorsImpl,26,7,0,18,6,1,0,35,8,0,0,0,86,226,29,11,1,19,5,0,0,31,7,2,0,81,147,0.527272727272727,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.204724409448819,0.333333333333333,0.333333333333333
getAttribute,21,8,0,10,5,1,0,28,8,2,0,1,66,122,16,5,1,7,3,0,0,18,4,1,0,41,113,0.432432432432432,1,1,0.4,0.4,1,0,0.2,0,1,0.2,1,0.666666666666667,0.2,0.4,1,0.4,0.4375,0,0.2,0
getEntitiesString,24,5,1,5,2,0,0,13,3,1,0,1,43,55,11,3,1,7,2,0,0,8,1,0,0,25,47,0.314285714285714,1,0,0.5,0,0,0,0,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.5,1,1,0.333333333333333,0.333333333333333
getEntitiesString,14,5,1,5,2,0,0,12,3,1,0,1,37,49,11,3,1,7,2,0,0,8,1,0,0,25,47,0.44,1,0,0.5,0,0,0,0,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.5,1,1,0.333333333333333,0.333333333333333
getAttributeValue,3,3,1,4,0,3,0,7,0,0,0,0,29,28,9,2,1,4,2,0,0,7,3,0,0,22,37,0.75,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333
getAttributeValue,14,4,0,9,3,0,0,14,5,2,0,0,42,77,9,2,1,4,2,0,0,7,3,0,0,22,37,0.391304347826087,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.4,0.333333333333333,0.666666666666667,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333
getContextType,37,9,0,14,8,0,0,42,10,0,0,2,94,210,23,2,1,1,6,0,0,24,13,7,7,55,67,0.383333333333333,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0,0.5,0,1,0.25,0.707317073170732,0,1,0
getLocationString,5,2,1,4,1,0,0,5,1,0,0,0,22,23,69,12,1,27,17,1,0,59,13,10,11,159,253,0.932432432432432,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,1,0.25,0.25,1,0.25,1,0,0.75,0
extractRelativeLink,8,2,1,10,1,0,0,12,9,6,0,1,44,88,10,1,1,5,2,0,0,9,1,1,0,29,57,0.555555555555556,1,1,0.333333333333333,0.666666666666667,0.5,0,0.333333333333333,0,1,0.333333333333333,0.166666666666667,0,0.333333333333333,0,1,0.333333333333333,0.25,0,1,0
parseJsonFrom,8,2,1,10,1,0,0,12,9,6,0,1,44,88,7,3,1,6,0,0,0,7,4,2,0,22,47,0.466666666666667,1,1,0.333333333333333,0.166666666666667,0.5,0,0.333333333333333,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.333333333333333,1,1,0.666666666666667,0.666666666666667
queryParamValue,8,2,1,10,1,0,0,12,9,6,0,1,44,88,8,2,1,6,1,0,0,7,0,0,0,20,37,0.5,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0.333333333333333,0.095238095238095,0,0.666666666666667,0
queuedTicketNumbers,13,3,1,16,1,0,0,14,5,1,0,0,50,144,9,3,0,6,0,0,0,8,3,0,0,22,61,0.409090909090909,1,1,0.333333333333333,0.166666666666667,0,0,0,0,1,0.166666666666667,1,1,0.333333333333333,0.166666666666667,1,0.333333333333333,0.024390243902439,0,0.166666666666667,0
endFrame,41,7,0,2,5,0,0,69,15,16,0,12,152,39,10,0,1,1,2,0,0,7,8,7,3,34,28,0.196078431372549,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,0.615384615384615,0,1,0,1,0.666666666666667,0.419354838709678,0,1,0
visit,34,5,0,26,2,3,0,76,21,30,0,9,179,183,9,0,1,2,1,0,0,13,7,6,5,35,76,0.209302325581395,1,0,0.166666666666667,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0.272727272727273,0.166666666666667,1,1,0.166666666666667,0.272727272727273,0.240384615384615,0.166666666666667,1
verify,11,1,1,4,2,0,0,11,4,4,0,2,40,60,47,14,1,38,2,1,0,64,6,0,0,173,211,0.810344827586207,1,1,0.166666666666667,0.166666666666667,0,0,0,0,1,0.333333333333333,1,1,0.333333333333333,0.166666666666667,1,0.166666666666667,1,0,0.833333333333333,0
checkClassTypeSignature,10,1,1,6,2,0,0,16,5,0,0,3,42,50,16,0,1,11,2,0,0,28,11,0,6,70,111,0.615384615384615,0.708333333333333,0,1,0,0,0,0,0,1,0.333333333333333,0.733333333333333,0,1,0,1,0.333333333333333,0.78125,0,1,0
checkMethodIdentifier,6,0,1,7,0,0,0,9,6,1,0,0,25,69,15,1,1,8,4,0,0,15,2,0,0,57,97,0.714285714285714,1,0.9,0.75,1,0,0,0,0,1,0.5,1,0,0.5,0,1,0.75,0.375,0,1,0
checkMethodDesc,6,0,1,7,0,0,0,9,6,1,0,0,25,69,20,1,1,10,5,0,0,23,2,0,2,74,89,0.769230769230769,1,0.933333333333333,0.5,0.833333333333333,0,0,0,0,1,0.666666666666667,0.285714285714286,0,0.333333333333333,0,1,0.5,0.473684210526316,0,0.833333333333333,0
checkTypeArgument,5,0,0,4,0,0,0,12,4,0,0,3,28,44,8,1,1,2,2,0,0,9,2,0,0,24,22,0.615384615384615,1,0.4,0.333333333333333,1,0,0,0,0,1,0.333333333333333,0.4,0,0.666666666666667,0,1,0.333333333333333,0.4,0,1,0
checkFormalTypeParameter,5,0,0,4,0,0,0,12,4,0,0,3,28,44,10,0,1,7,1,0,0,17,6,0,4,43,66,0.666666666666667,0.666666666666667,0.647058823529412,0.8,1,0,0,0,0,1,0.2,0.666666666666667,0,0.8,0,1,0.4,0.659090909090909,0,1,0
processElement,19,5,0,20,0,0,0,34,2,0,0,0,63,193,2,0,0,1,0,0,0,4,2,0,0,8,34,0.095238095238095,1,0.5,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0.13125,0,1,0
processElement,24,6,0,25,0,0,0,43,2,0,0,0,78,241,2,0,0,1,0,0,0,4,2,0,0,8,34,0.076923076923077,1,0.5,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0.105,0,1,0
add,10,2,0,9,1,0,0,14,2,0,0,1,35,58,5,1,1,2,0,0,0,10,2,0,0,20,58,0.333333333333333,1,0,0.75,0,0,0,0,0,1,0.25,1,0,0.5,0,1,0.75,0.5,0,0.75,0
map,12,7,0,15,0,0,0,22,2,0,0,0,58,88,19,3,1,14,3,0,0,19,2,1,2,64,104,0.612903225806452,1,0,1,0,1,0,0.333333333333333,0,1,0.333333333333333,0.666666666666667,0,0.666666666666667,0,1,1,0.5,0,1,0
emitCommonNewInstance,3,1,0,4,0,0,0,6,4,2,0,0,17,26,8,0,0,7,0,0,0,8,1,1,0,16,39,0.727272727272727,0.777777777777778,0,1,0,0.5,0,0.142857142857143,0,1,0.142857142857143,0.333333333333333,0,0.142857142857143,0,1,0.142857142857143,0,0,0,0
transform,50,12,1,40,5,2,0,78,66,27,0,1,234,300,7,2,0,4,1,0,0,14,8,6,1,39,43,0.12280701754386,0.5,0.5,0.75,0.5,0.5,0,0.25,0,0.5,0.25,0.5,0,0.5,0,0.5,0.5,0.458333333333333,0,1,0
getMethods,50,12,1,40,5,2,0,78,66,27,0,1,234,300,20,2,1,9,4,1,0,29,10,4,0,70,214,0.285714285714286,1,0.875,0.25,0.875,1,0,0.125,0,1,0.125,1,0.666666666666667,0.125,0.5,1,0.25,0.148936170212766,0,1,0
createHelper,6,0,1,1,1,0,0,11,4,5,0,3,31,57,8,0,1,10,2,1,0,15,17,14,0,65,81,0.571428571428571,1,1,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.833333333333333,0.666666666666667,1,1,0.666666666666667,1,0.769230769230769,0.333333333333333,1
emitProxy,18,3,0,22,0,0,0,27,18,7,0,1,76,102,28,5,1,17,3,0,0,30,8,2,1,69,110,0.608695652173913,1,1,0.25,0.25,1,0,0.083333333333333,0,1,0.083333333333333,1,0.666666666666667,0.166666666666667,0.166666666666667,1,0.25,0.681818181818182,0,0.333333333333333,0
setByIndex,13,3,0,12,0,0,0,22,15,6,0,1,61,66,18,2,1,11,0,0,0,19,4,3,0,48,77,0.580645161290323,1,1,0.833333333333333,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.833333333333333,1,0.584415584415584,0.166666666666667,1
getField,13,3,0,12,0,0,0,22,15,6,0,1,61,66,17,2,1,10,0,0,0,15,6,3,0,42,72,0.566666666666667,1,1,0.8,0.2,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.8,1,0.536231884057971,0.2,1
getNames,13,3,0,12,0,0,0,22,15,6,0,1,61,66,5,1,1,5,0,0,0,6,4,2,0,17,21,0.277777777777778,1,1,0.75,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.75,0.36,0,1,0
getByIndex,13,3,0,12,0,0,0,22,15,6,0,1,61,66,17,2,1,10,0,0,0,18,4,3,0,45,74,0.566666666666667,1,1,0.8,0.2,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.8,1,0.567567567567568,0.2,1
initFieldProvider,13,3,0,12,0,0,0,22,15,6,0,1,61,66,15,3,1,14,0,0,0,24,8,5,0,54,74,0.535714285714286,1,0,0.875,0,1,0.5,0.125,0.125,1,0.25,1,0,0.25,0,1,0.875,1,0.567567567567568,0.125,1
setField,13,3,0,12,0,0,0,22,15,6,0,1,61,66,18,2,1,11,0,0,0,16,6,3,0,45,75,0.580645161290323,1,1,0.833333333333333,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.833333333333333,1,0.555555555555556,0.166666666666667,1
getTypes,13,3,0,12,0,0,0,22,15,6,0,1,61,66,5,1,1,5,0,0,0,6,4,2,0,17,21,0.277777777777778,1,1,0.75,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0.75,0.36,0,1,0
rotate,27,5,0,7,4,0,0,51,7,0,0,8,100,46,16,2,1,3,0,0,0,22,3,0,4,52,15,0.372093023255814,1,1,0.555555555555556,0.555555555555556,0,0,0,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0.555555555555556,0.263157894736842,0,1,0
merge,8,2,0,4,1,0,0,19,5,1,0,0,37,25,29,5,1,7,4,0,0,51,7,0,8,107,46,0.783783783783784,1,1,0.272727272727273,0.363636363636364,0,0,0,0,1,0.090909090909091,0.636363636363636,0,0.454545454545455,0,1,0.272727272727273,0.71875,0,0.545454545454545,0
settingsFor,4,4,0,10,0,0,0,8,9,4,0,0,31,60,7,1,1,2,1,0,0,7,0,1,0,13,31,0.636363636363636,1,0,0.75,0,1,0,0.25,0,1,0.25,0,0,0,0,1,0.75,1,0,0.25,0
